MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
44005;1979;05;12;;-0.151964;0.015000;0.224836;0.015000;;0.2038135;0.0019000;0.0029390;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44006;1979;05;13;;-0.152064;0.015000;0.227036;0.015000;;0.2009103;0.0019000;0.0028570;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44007;1979;05;14;;-0.152264;0.015000;0.229136;0.015000;;0.1980842;0.0019000;0.0028000;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44008;1979;05;15;;-0.152363;0.015000;0.231337;0.015000;;0.1952971;0.0019000;0.0027720;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44009;1979;05;16;;-0.152563;0.015000;0.233537;0.015000;;0.1925219;0.0019000;0.0027970;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44010;1979;05;17;;-0.152563;0.015000;0.235737;0.015000;;0.1896938;0.0019000;0.0028630;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44011;1979;05;18;;-0.152663;0.015000;0.237937;0.015000;;0.1867946;0.0019000;0.0029510;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44012;1979;05;19;;-0.152662;0.015000;0.240038;0.015000;;0.1837805;0.0019000;0.0030560;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44013;1979;05;20;;-0.152762;0.015000;0.242338;0.015000;;0.1806884;0.0019000;0.0031280;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44014;1979;05;21;;-0.152762;0.015000;0.244538;0.015000;;0.1775412;0.0019000;0.0031500;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44015;1979;05;22;;-0.152662;0.015000;0.246738;0.015000;;0.1744101;0.0019000;0.0031080;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44016;1979;05;23;;-0.152661;0.015000;0.248939;0.015000;;0.1713559;0.0019000;0.0029900;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44017;1979;05;24;;-0.152561;0.015000;0.251239;0.015000;;0.1684358;0.0019000;0.0028320;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44018;1979;05;25;;-0.152561;0.015000;0.253439;0.015000;;0.1656986;0.0019000;0.0026420;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44019;1979;05;26;;-0.152460;0.015000;0.255740;0.015000;;0.1631375;0.0019000;0.0024720;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44020;1979;05;27;;-0.152360;0.015000;0.258040;0.015000;;0.1607544;0.0019000;0.0023230;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44021;1979;05;28;;-0.152160;0.015000;0.260240;0.015000;;0.1584872;0.0019000;0.0022180;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44022;1979;05;29;;-0.152060;0.015000;0.262540;0.015000;;0.1562941;0.0019000;0.0021560;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44023;1979;05;30;;-0.151859;0.015000;0.264841;0.015000;;0.1541529;0.0019000;0.0021430;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44024;1979;05;31;;-0.151659;0.015000;0.267241;0.015000;;0.1520078;0.0019000;0.0021530;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44025;1979;06;01;;-0.151459;0.015000;0.269541;0.015000;;0.1498397;0.0019000;0.0021940;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44026;1979;06;02;;-0.151259;0.015000;0.271841;0.015000;;0.1476235;0.0019000;0.0022360;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44027;1979;06;03;;-0.151058;0.015000;0.274142;0.015000;;0.1453594;0.0019000;0.0022840;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44028;1979;06;04;;-0.150758;0.015000;0.276542;0.015000;;0.1430512;0.0019000;0.0023280;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44029;1979;06;05;;-0.150458;0.015000;0.278842;0.015000;;0.1407201;0.0019000;0.0023410;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44030;1979;06;06;;-0.150157;0.015000;0.281243;0.015000;;0.1383860;0.0019000;0.0023390;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44031;1979;06;07;;-0.149857;0.015000;0.283543;0.015000;;0.1360518;0.0019000;0.0023170;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44032;1979;06;08;;-0.149457;0.015000;0.285943;0.015000;;0.1337537;0.0019000;0.0022760;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44033;1979;06;09;;-0.149157;0.015000;0.288243;0.015000;;0.1315165;0.0019000;0.0022160;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44034;1979;06;10;;-0.148656;0.015000;0.290644;0.015000;;0.1293314;0.0019000;0.0021570;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44035;1979;06;11;;-0.148256;0.015000;0.292944;0.015000;;0.1271922;0.0019000;0.0021260;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44036;1979;06;12;;-0.147756;0.015000;0.295244;0.015000;;0.1250511;0.0019000;0.0021570;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44037;1979;06;13;;-0.147256;0.015000;0.297644;0.015000;;0.1228610;0.0019000;0.0022430;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
44038;1979;06;14;;-0.146655;0.015000;0.299945;0.015000;;0.1205618;0.0019000;0.0023680;0.0007000;;;;;;0.000000;0.001989;0.000000;0.002000
